161,Автобус,Остановка,"УЛ. ПРОФЕССОРА ПОПОВА, УГ. ПР. МЕДИКОВ","УЛ. ПРОФЕССОРА ПОПОВА, УГ. ПР. МЕДИКОВ",0,30.313962,59.970767,-
162,Автобус,Остановка,"РОССИЙСКИЙ ПР., УГОЛ УЛ. ЛАТЫШСКИХ СТРЕЛКОВ","РОССИЙСКИЙ ПР., УГОЛ УЛ. ЛАТЫШСКИХ СТРЕЛКОВ",0,30.471843,59.925359,-
163,Автобус,Остановка,ИНСТРУМЕНТАЛЬНАЯ УЛ.,ИНСТРУМЕНТАЛЬНАЯ УЛ.,0,30.324433,59.971954,-
164,Автобус,Остановка,АПТЕКАРСКАЯ НАБ.,АПТЕКАРСКАЯ НАБ.,0,30.327169,59.973602,-
165,Автобус,Остановка,УЛ. ТИПАНОВА,УЛ. ТИПАНОВА,0,30.32998,59.85424,-
166,Автобус,Остановка,УЛ. ГАСТЕЛЛО,УЛ. ГАСТЕЛЛО,0,30.329639,59.859083,-
167,Автобус,Остановка,УЛ.ВОРОШИЛОВА 9,УЛ.ВОРОШИЛОВА 9,0,30.446547,59.924954,-
168,Автобус,Остановка,УЛ.ДЖОНА РИДА,УЛ.ДЖОНА РИДА,0,30.455106,59.923553,-
169,Автобус,Остановка,АПТЕКАРСКИЙ ПР. ПО УЛ. ПРОФ. ПОПОВА,АПТЕКАРСКИЙ ПР. ПО УЛ. ПРОФ. ПОПОВА,0,30.3207,59.97107,-
170,Автобус,Остановка,ВВЕДЕНСКАЯ УЛ.,ВВЕДЕНСКАЯ УЛ.,0,30.298426,59.957546,-
171,Автобус,Остановка,"УЛ. ФРУНЗЕ, УГ. УЛ. ЛЕНСОВЕТА","УЛ. ФРУНЗЕ, УГ. УЛ. ЛЕНСОВЕТА",0,30.328891,59.861938,-
172,Автобус,Остановка,ШАМШЕВА УЛ.,ШАМШЕВА УЛ.,0,30.301999,59.959834,-
173,Автобус,Остановка,"РОССИЙСКИЙ ПР., УГОЛ ТОВАРИЩЕСКОГО ПР.","РОССИЙСКИЙ ПР., УГОЛ ТОВАРИЩЕСКОГО ПР.",0,30.472746,59.926202,-
174,Автобус,Остановка,"ПР. Ю. ГАГАРИНА, УГ. БАССЕЙНОЙ УЛ.","ПР. Ю. ГАГАРИНА, УГ. БАССЕЙНОЙ УЛ.",0,30.336699,59.864151,-
175,Автобус,Остановка,"МОСКОВСКИЙ ПР., 194","МОСКОВСКИЙ ПР., 194",0,30.321228,59.862372,-
176,Автобус,Остановка,УЛ. КРАСНОГО КУРСАНТА,УЛ. КРАСНОГО КУРСАНТА,0,30.293024,59.954231,-
177,Автобус,Остановка,УЛ. ВАСИ АЛЕКСЕЕВА,УЛ. ВАСИ АЛЕКСЕЕВА,0,30.271164,59.87676,-
178,Автобус,Остановка,"СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД""","СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД""",0,30.263343,59.879705,-
179,Автобус,Остановка,КРАСНОПУТИЛОВСКАЯ УЛ.,КРАСНОПУТИЛОВСКАЯ УЛ.,0,30.267323,59.873023,-
180,Автобус,Остановка,УЛ.ХИМИКОВ 18,УЛ.ХИМИКОВ 18,0,30.474077,59.968637,-
181,Автобус,Остановка,ПР. НАРОДНОГО ОПОЛЧЕНИЯ,ПР. НАРОДНОГО ОПОЛЧЕНИЯ,0,30.280048,59.847693,-
182,Автобус,Остановка,УЛ. ЧУДНОВСКОГО,УЛ. ЧУДНОВСКОГО,0,30.475259,59.924619,-
183,Автобус,Остановка,УЛ. ЧУДНОВСКОГО 6,УЛ. ЧУДНОВСКОГО 6,0,30.476843,59.929133,-
